,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,83.0,84.0,85.0
0~1000,4628.0,6244.0,11979.0,17182.0,24080.0,30897.0,33257.0,42251.0,62502.0,68192.0,60886.0,65991.0,55515.0,50683.0,48830.0,38733.0,44670.0,31899.0,24700.0,26004.0,20891.0,18497.0,19448.0,15742.0,10341.0,11352.0,5055.0,8747.0,10757.0,8097.0,7844.0,5570.0,3478.0,3497.0,3364.0,5920.0,3139.0,2016.0,2740.0,1105.0,1664.0,1723.0,704.0,1965.0,1826.0,1596.0,1417.0,1007.0,1031.0,701.0,412.0,302.0,200.0,502.0,406.0,102.0,100.0,200.0,100.0,,,,,,,,
1000~25000,173467.0,197867.0,233537.0,408713.0,977492.0,1638275.0,2400683.0,3365503.0,5578515.0,5637470.0,6170675.0,6622207.0,5686025.0,6112923.0,5542117.0,5013151.0,5541415.0,4604531.0,3514463.0,3184192.0,3234160.0,2676952.0,2252060.0,2352208.0,2024881.0,1772138.0,1821427.0,1555528.0,1711030.0,866087.0,1138681.0,650129.0,582781.0,584678.0,571229.0,481168.0,380950.0,147975.0,200440.0,135163.0,169698.0,202697.0,111465.0,205237.0,167203.0,50503.0,119011.0,106051.0,98610.0,57505.0,96300.0,84128.0,16203.0,38919.0,51149.0,,22600.0,31000.0,5001.0,30001.0,,10009.0,,,,,
25000~50000,290072.0,289867.0,180605.0,675567.0,1587259.0,3214561.0,5304763.0,8603901.0,13600502.0,19268209.0,18427150.0,20551978.0,19582725.0,16529489.0,16959658.0,17773592.0,18043741.0,15622262.0,11126702.0,11245502.0,10606445.0,9355534.0,8188205.0,7664431.0,6046873.0,6858548.0,5252644.0,5243524.0,4027605.0,3955281.0,3041156.0,1953449.0,2016571.0,2160667.0,912158.0,1875354.0,1134603.0,601954.0,591243.0,420938.0,535680.0,467083.0,641836.0,655172.0,520735.0,419359.0,298904.0,334353.0,113084.0,205227.0,205267.0,90000.0,166918.0,37005.0,,,,120084.0,,220922.0,50019.0,30005.0,,36099.0,86481.0,,
50000~500000,1441426.0,234506.0,239770.0,1075397.0,1978866.0,2571748.0,8538364.0,14956443.0,32310340.0,38277517.0,53260783.0,52423564.0,65202295.0,55003077.0,71326000.0,65675523.0,70785867.0,69019560.0,62178304.0,59605546.0,55067923.0,49922186.0,44186964.0,36721065.0,40379761.0,32616527.0,26448023.0,26287471.0,26446907.0,19699087.0,19346424.0,9920439.0,8623423.0,8012093.0,8403362.0,8912048.0,7112169.0,3151593.0,2794898.0,1722236.0,3262540.0,2240053.0,3277009.0,2004469.0,2277086.0,2613735.0,1964536.0,1328326.0,1369018.0,1623145.0,847236.0,1507137.0,521736.0,478674.0,815049.0,347188.0,180900.0,,,568809.0,200006.0,575504.0,510910.0,,,110125.0,200000.0
>500000,2120249.0,1707422.0,1600121.0,601307.0,1060538.0,1969013.0,8902219.0,16897867.0,23384699.0,51728583.0,45456324.0,56669293.0,77675442.0,76171901.0,62182199.0,109216553.0,118764360.0,115187246.0,120226910.0,135275339.0,132081902.0,111111814.0,134175549.0,120828025.0,134742721.0,144642589.0,101668310.0,123213810.0,91749037.0,65534682.0,66191284.0,27941292.0,43020245.0,38008043.0,37149431.0,15221424.0,30061060.0,15394950.0,4437982.0,1480001.0,17299398.0,8688272.0,9774910.0,6270285.0,13559303.0,3470144.0,7678424.0,500185.0,1240001.0,1574773.0,1404020.0,2870281.0,2000000.0,3584265.0,3855177.0,883944.0,1000000.0,,,,,,700000.0,,,,
