511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111
0.033331355,0.031224029,0.030511694,0.028048201,0.029918081,0.027929479,0.02706874,0.028345008,0.029532233,0.031075626,0.026148641,0.027098421,0.029977443,0.032619019,0.031105307,0.030719459,0.025347263,0.027187463,0.026208002,0.026297044,0.028226285,0.025792473,0.026059599,0.026415766,0.027870118,0.026831295,0.025911196,0.025733112,0.024753651,0.025733112,0.025555028,0.026415766,0.0232993,0.028196605,0.028018521,0.029116704,0.029472872,0.033331355,0.02843405,0.025347263,0.024160038,0.028968301,0.034014009,0.029532233,0.033509438,0.04009854,0.050931972,0.039208121,0.031787962,0.024575567,0.019678262,0.023655467,0.023418022,0.021043571,0.02332898,0.019381456,0.022260477,0.021102932,0.023002493,0.021281016,0.021399739,0.025020776,0.025970557,0.022290158,0.024189719,0.024813012,0.024070996,0.025584709,0.024427164,0.025020776,0.023150896,0.026742253,0.028018521,0.02611896,0.026920337,0.023981954,0.028374688,0.020449958,0.022201116,0.027335866,0.024427164,0.029324469,0.02703906,0.023150896,0.025258222,0.023744509,0.025703431,0.028968301,0.026237683,0.027602992,0.026297044,0.026682892,0.027009379,0.031075626,0.024189719,0.030600736,0.031787962,0.028760537,0.030155527,0.031936365,0.03312359,0.034192093,0.035794847,0.036091654,0.036774308,0.034756025,0.0326487,0.04057343,0.044283509,0.043125965,0.036803989,0.033242313,0.033628161,0.036714947,0.038169298,0.03917844,0.043215007,0.040335985,0.045886264,0.047162531,0.044520955,0.043215007,0.03825834,0.038614508,0.037991215,0.035349638,0.036536863,0.03546836,0.037902173,0.032262852,0.035379319,0.035705806,0.037902173,0.038347382,0.039831414,0.040899917,0.044135106,0.050189956,0.046301793,0.044669358,0.045500416,0.038139618,0.035765167,0.043244687,0.04431319,0.046450196,0.040246943,0.04196842,0.044966164,0.049121453,0.046450196,0.047429657,0.048587202,0.048320076,0.046717322,0.04570818,0.056779057,0.057342989,0.062922949,0.065831651,0.068354506,0.066989196,0.063338478,0.064436662,0.067820254,0.073251811,0.073637659,0.075062329,0.082007598,0.08349163,0.084856939,0.093820492,0.148699988,0.148284459,0.176451383,0.20381693,0.179834976,0.17395821,0.18422771,0.197435593,0.215154933,0.241541019,0.30036804,0.543036923,0.521874629
0.033079119,0.03116246,0.033427603,0.034432843,0.037046469,0.033977134,0.03116246,0.031604766,0.02903135,0.03408436,0.034607085,0.034258602,0.031363508,0.031135654,0.032060475,0.030465493,0.030478897,0.030277849,0.031216073,0.027168304,0.02936643,0.027302336,0.029232398,0.032529588,0.030773767,0.030143816,0.031779008,0.029755123,0.029621091,0.027489981,0.02476913,0.024849549,0.025492903,0.034714311,0.033735876,0.033213151,0.036269083,0.038775483,0.032931684,0.032261523,0.034151376,0.032703829,0.034848343,0.036872227,0.042112882,0.047393746,0.060703132,0.045209023,0.038909515,0.026793014,0.022329746,0.026203273,0.028200351,0.027329143,0.027114691,0.025747564,0.023790695,0.02334839,0.026310499,0.027020869,0.027248723,0.027664223,0.02585479,0.026377515,0.024862952,0.02899114,0.029500462,0.03086759,0.028106529,0.026297096,0.023589647,0.025667145,0.030197429,0.028924124,0.029889155,0.028160142,0.025827983,0.023455615,0.022517391,0.027959093,0.026390918,0.028052916,0.02468871,0.02614966,0.022892681,0.02259781,0.027248723,0.02761061,0.02903135,0.029433446,0.029661301,0.026176467,0.029326221,0.031966653,0.029151979,0.031470734,0.031309896,0.029621091,0.02907156,0.02836119,0.031390315,0.034164779,0.039325014,0.039110563,0.037515581,0.03082738,0.032610007,0.038547628,0.039753917,0.045731748,0.037596,0.035491697,0.033896715,0.035746358,0.044914152,0.044954362,0.045624523,0.048466003,0.04695144,0.044847136,0.052151885,0.056119235,0.042474768,0.041576753,0.041697382,0.036456728,0.034607085,0.036644373,0.041322093,0.03767642,0.035424681,0.032181104,0.038158935,0.041590157,0.043841896,0.047179295,0.051307483,0.053679851,0.047433956,0.045356458,0.043144929,0.040665335,0.036979453,0.037234114,0.036322696,0.036630969,0.03404415,0.037783645,0.042595397,0.04807731,0.054872737,0.050342452,0.048720664,0.048613438,0.043855299,0.044686298,0.055449075,0.05952365,0.065702529,0.071130829,0.06278063,0.060930987,0.060475278,0.070876168,0.076237451,0.078274739,0.075661113,0.071492715,0.070648313,0.073221729,0.088648823,0.088300339,0.132276267,0.127303677,0.148936455,0.160061119,0.160396199,0.168572156,0.187242826,0.201021325,0.205967109,0.22978461,0.275288504,0.491964776,0.466726534
0.031096248,0.030750308,0.033690806,0.036112392,0.035228321,0.032191728,0.03361393,0.030423585,0.028117312,0.033191113,0.034421125,0.038476322,0.034536439,0.034901599,0.029943112,0.031749692,0.032076415,0.032364699,0.031288438,0.031057811,0.027329336,0.026253075,0.025426661,0.028213407,0.031768911,0.02998155,0.028943727,0.026253075,0.029520295,0.025830258,0.022370849,0.024311962,0.024638684,0.032576107,0.034901599,0.032806734,0.036323801,0.040917128,0.034440344,0.031865006,0.033402522,0.032307042,0.036804274,0.033690806,0.03724631,0.044261224,0.055888684,0.040282903,0.034228936,0.025349785,0.021640529,0.025330566,0.026618235,0.025503536,0.027809809,0.025541974,0.02179428,0.022985855,0.022928198,0.026925738,0.025753383,0.028213407,0.02761762,0.023466328,0.022755228,0.031807349,0.029481857,0.02779059,0.028367159,0.025695726,0.022332411,0.024408057,0.029020603,0.027675277,0.02779059,0.025695726,0.024561808,0.02271679,0.019142066,0.025272909,0.02798278,0.027271679,0.025484317,0.022274754,0.021717405,0.021236931,0.026848862,0.025522755,0.027425431,0.025657288,0.028174969,0.023639299,0.024734779,0.032768296,0.029577952,0.029577952,0.029750923,0.02761762,0.027117927,0.026752768,0.029770141,0.031672817,0.034651753,0.03651599,0.032326261,0.028078875,0.031903444,0.036765836,0.03941805,0.044722478,0.034843942,0.032403137,0.031038592,0.032172509,0.043165744,0.041551353,0.0443381,0.045760301,0.042800584,0.041455258,0.045068419,0.053178813,0.038995234,0.039148985,0.04087869,0.033018143,0.031845787,0.031595941,0.036573647,0.034670972,0.033537054,0.027829028,0.035401292,0.040071494,0.038437884,0.050276753,0.047932042,0.050103782,0.044357319,0.040244465,0.038860701,0.038630074,0.038668512,0.031461408,0.03107703,0.033037362,0.030923278,0.032749077,0.03778444,0.040033057,0.048393296,0.049738622,0.045510455,0.04614468,0.043261839,0.040628844,0.051545203,0.053140375,0.058271833,0.064229705,0.062442343,0.054235855,0.052448493,0.070168358,0.067842866,0.068899908,0.070725707,0.062423124,0.06267297,0.063345633,0.074473401,0.075895603,0.116140068,0.111892681,0.121713561,0.128401753,0.134974631,0.140605781,0.141778137,0.168723093,0.167742927,0.202202491,0.233548585,0.429908518,0.393930658
0.028896956,0.029076663,0.032706753,0.036121195,0.037666679,0.034899184,0.033605291,0.026812349,0.029256371,0.037918269,0.031628509,0.03770262,0.034575711,0.034252237,0.031736333,0.031340977,0.032419222,0.033066168,0.032778636,0.031484743,0.026129461,0.024619919,0.026416993,0.028789131,0.030981562,0.029220429,0.031053445,0.029364195,0.027854653,0.02731553,0.025518456,0.022930669,0.023757323,0.03263487,0.03504295,0.031556626,0.033605291,0.040038817,0.033533408,0.031520684,0.034971067,0.031125328,0.033425583,0.035582072,0.036660317,0.04445962,0.056140603,0.03914028,0.037055673,0.02368544,0.021241419,0.027351472,0.025482514,0.022858786,0.022247781,0.022822844,0.020270999,0.020666355,0.022211839,0.021816483,0.023757323,0.024476153,0.024296445,0.019803759,0.021600834,0.026884232,0.025410631,0.027027998,0.028573482,0.025087158,0.023361967,0.027639004,0.033066168,0.025482514,0.029651727,0.027459296,0.024152679,0.021960249,0.024188621,0.026884232,0.026632642,0.023110376,0.022499371,0.022643137,0.018258276,0.018761456,0.022283722,0.023254142,0.024368328,0.024871509,0.022643137,0.021421126,0.022319664,0.026488876,0.023541674,0.026021637,0.028573482,0.025734105,0.025338749,0.023829206,0.027567121,0.029867376,0.032059807,0.03238328,0.028106243,0.027207706,0.029184488,0.034431945,0.032455163,0.037415088,0.033497466,0.031233152,0.031592567,0.029400137,0.040685764,0.038097976,0.042123423,0.046112928,0.040577939,0.041512418,0.041476476,0.051971391,0.038960572,0.036085253,0.037091615,0.034647594,0.032742695,0.029040722,0.0367322,0.035438306,0.033066168,0.026524818,0.03166445,0.037091615,0.038385508,0.044423678,0.043632966,0.046472343,0.046903641,0.04277037,0.038565216,0.036552493,0.032239514,0.02947202,0.028178126,0.031808216,0.026488876,0.033425583,0.03576178,0.042375013,0.052510513,0.045537864,0.04471121,0.042195306,0.040038817,0.034503828,0.047406822,0.051144736,0.052115157,0.059770693,0.059914459,0.054523236,0.052187039,0.062502246,0.063400784,0.061711534,0.064730619,0.062610071,0.058153326,0.060273874,0.073644107,0.07152356,0.10149876,0.09449017,0.101786292,0.118103727,0.124968551,0.115372174,0.12590303,0.139596737,0.15418898,0.172878554,0.208640334,0.370412968,0.357509974
0.03418124,0.032313196,0.036685215,0.036526232,0.035890302,0.037162162,0.036605723,0.034777424,0.032869634,0.036486486,0.036923688,0.039149444,0.039467409,0.03763911,0.036883943,0.03827504,0.036486486,0.038751987,0.037917329,0.034220986,0.032472178,0.037519873,0.034379968,0.031478537,0.036486486,0.035651828,0.03100159,0.030763116,0.033386328,0.03290938,0.029213037,0.030286169,0.028736089,0.039705882,0.036446741,0.033863275,0.033306836,0.036248013,0.034538951,0.033426073,0.02881558,0.036605723,0.037480127,0.038751987,0.039228935,0.049523052,0.055564388,0.040898251,0.034658188,0.02718601,0.027901431,0.027503975,0.029213037,0.025,0.028696343,0.024006359,0.02436407,0.025,0.027265501,0.03008744,0.025755167,0.029213037,0.031756757,0.025158983,0.026550079,0.030842607,0.028577107,0.027623211,0.02690779,0.02817965,0.027265501,0.026510334,0.029570747,0.032670906,0.024920509,0.029014308,0.025039746,0.024801272,0.025516693,0.027027027,0.026868045,0.02627186,0.026589825,0.024483307,0.022019078,0.023847377,0.026788553,0.025476948,0.024801272,0.026152623,0.02754372,0.025397456,0.02782194,0.028736089,0.025119237,0.030524642,0.027901431,0.027027027,0.026470588,0.026351351,0.027146264,0.031717011,0.036645469,0.03926868,0.032949126,0.028378378,0.031875994,0.033704293,0.037480127,0.047575517,0.029928458,0.029332273,0.033108108,0.031399046,0.03799682,0.038473768,0.041971383,0.046144674,0.044077901,0.04491256,0.046422893,0.052464229,0.041096979,0.038871224,0.03827504,0.037400636,0.036049285,0.036844197,0.036923688,0.03700318,0.033306836,0.035771065,0.03763911,0.040103339,0.044435612,0.048569157,0.045826709,0.042925278,0.040659777,0.04272655,0.037122417,0.039467409,0.038235294,0.032591415,0.031399046,0.033108108,0.032313196,0.039189189,0.044554849,0.04618442,0.052901431,0.050079491,0.039387917,0.047217806,0.041653418,0.039348172,0.049642289,0.049960254,0.055802862,0.058267091,0.059578696,0.051430843,0.055961844,0.069395866,0.064387917,0.062480127,0.064348172,0.058187599,0.066812401,0.061168521,0.075119237,0.07309221,0.097058824,0.102901431,0.11299682,0.137201908,0.119117647,0.107511924,0.128537361,0.139825119,0.157352941,0.181438792,0.225755167,0.377384738,0.382114467
0.031323985,0.03059552,0.032234566,0.038972865,0.035694773,0.040065562,0.028228009,0.039154981,0.035148425,0.027317429,0.027863777,0.034784192,0.030231288,0.045529048,0.038608632,0.037698051,0.041340375,0.039519213,0.035330541,0.035148425,0.033145147,0.028956474,0.031506101,0.026588964,0.032234566,0.035876889,0.031323985,0.031141869,0.035148425,0.034237844,0.027135312,0.022036059,0.022400291,0.031688217,0.0382444,0.031688217,0.034602076,0.033691495,0.032052449,0.030777636,0.043161537,0.039154981,0.046439628,0.061737388,0.048807139,0.055727554,0.059916227,0.046621745,0.040429794,0.027317429,0.026588964,0.028045893,0.029867055,0.024949918,0.025132034,0.029502823,0.019850665,0.019486432,0.028045893,0.031506101,0.023857221,0.027863777,0.029320707,0.026588964,0.030777636,0.028956474,0.026953196,0.026406848,0.028410126,0.028410126,0.029320707,0.026224731,0.031506101,0.03059552,0.031141869,0.03059552,0.024403569,0.026042615,0.023128756,0.02148971,0.034966309,0.026406848,0.024221453,0.029502823,0.020579129,0.024221453,0.029502823,0.031506101,0.021307594,0.02913859,0.026042615,0.027863777,0.02913859,0.034966309,0.027499545,0.040247678,0.032780914,0.033691495,0.02294664,0.023857221,0.031870333,0.034966309,0.032780914,0.043707886,0.03441996,0.032780914,0.040976143,0.045529048,0.036969587,0.041340375,0.033873611,0.032598798,0.029502823,0.033327263,0.046257512,0.039701329,0.042250956,0.042979421,0.043525769,0.046257512,0.053360044,0.049899836,0.040247678,0.041522491,0.046985977,0.039701329,0.051356766,0.040247678,0.032780914,0.030959752,0.034237844,0.031323985,0.041522491,0.037515935,0.043525769,0.047168093,0.050446185,0.047532326,0.051538882,0.036059006,0.04589328,0.037151703,0.042615188,0.030777636,0.040065562,0.036241122,0.028410126,0.038608632,0.040794027,0.051538882,0.05590967,0.048989255,0.048989255,0.048442907,0.04206884,0.044072118,0.046075396,0.051356766,0.054270625,0.058095065,0.054088508,0.055727554,0.058641413,0.055363322,0.065197596,0.055545438,0.062647969,0.069568385,0.05973411,0.066472409,0.059005646,0.074303406,0.092697141,0.096703697,0.104534693,0.163540339,0.144782371,0.13239847,0.139683118,0.143143325,0.155891459,0.172828264,0.207066108,0.346749226,0.366964123
0.013217543,0.011360533,0.009503523,0.011797477,0.010432028,0.008738872,0.008902725,0.010213556,0.007591895,0.010978207,0.010322792,0.011797477,0.009885848,0.00797422,0.009995084,0.011087443,0.009230433,0.009394287,0.008301928,0.009175815,0.012125184,0.009503523,0.010213556,0.010759736,0.007428041,0.007209569,0.010049702,0.009831231,0.010049702,0.008848107,0.008848107,0.010541264,0.009011961,0.011797477,0.011360533,0.009285051,0.015511497,0.012616746,0.011852095,0.008684254,0.010868972,0.007264187,0.011469769,0.010814354,0.009995084,0.013982195,0.013053689,0.010978207,0.008684254,0.008138074,0.007810366,0.00611721,0.006827243,0.007318805,0.006718008,0.00611721,0.00824731,0.009612759,0.008138074,0.009448905,0.006444918,0.007591895,0.00824731,0.007919602,0.007591895,0.008848107,0.009995084,0.008738872,0.009612759,0.008465782,0.006335682,0.005953356,0.00824731,0.010432028,0.008575018,0.01037741,0.009066579,0.009940466,0.007919602,0.008684254,0.008738872,0.009995084,0.00879349,0.007154951,0.0085204,0.006718008,0.007264187,0.008301928,0.009339669,0.009339669,0.007537277,0.008629636,0.007646513,0.008192692,0.008356546,0.011688241,0.012725982,0.009503523,0.010978207,0.009721995,0.009121197,0.01010432,0.011305915,0.010814354,0.013381397,0.009230433,0.011087443,0.010268174,0.011742859,0.014965318,0.010868972,0.008848107,0.011251297,0.012944454,0.012398274,0.011797477,0.013818341,0.016330766,0.014801464,0.017532361,0.015402261,0.015566115,0.011469769,0.014582992,0.013053689,0.010759736,0.013053689,0.012835218,0.011797477,0.010759736,0.01037741,0.009558141,0.01436452,0.014582992,0.012616746,0.014856082,0.016112294,0.021191764,0.015839205,0.015620733,0.015129171,0.01835163,0.015456879,0.013053689,0.020645584,0.016112294,0.01409143,0.016112294,0.015675351,0.022284123,0.017696215,0.018570102,0.015019936,0.018242394,0.016658474,0.017860069,0.018297012,0.023704189,0.021301,0.02288492,0.025998143,0.025342728,0.02528811,0.025178874,0.023212628,0.023321864,0.028073625,0.023485717,0.031077612,0.034463925,0.035774756,0.03140532,0.051450107,0.053088645,0.07105795,0.076574362,0.084275493,0.078158283,0.075263532,0.085804795,0.097001475,0.117428587,0.13490633,0.30520509,0.281500901
0.011590451,0.014751483,0.015203059,0.014721378,0.013065599,0.015594425,0.01336665,0.01348707,0.011650661,0.013697805,0.014811693,0.01342686,0.014149381,0.013216124,0.014360117,0.01122919,0.014661167,0.014059066,0.013306439,0.010717404,0.012734443,0.008700364,0.011078665,0.01354728,0.012072132,0.012764548,0.014841798,0.016286841,0.011710871,0.010145407,0.011680766,0.011138875,0.011590451,0.017220098,0.016949153,0.014570852,0.019357558,0.018755457,0.014239697,0.012945179,0.011831291,0.013276334,0.015534214,0.016919047,0.015594425,0.021856278,0.025107626,0.017671674,0.018093145,0.010115302,0.010596983,0.010596983,0.011138875,0.013637595,0.010476563,0.010657194,0.010536773,0.00909173,0.010928139,0.010988349,0.009814252,0.010175513,0.00885089,0.010717404,0.010928139,0.012704338,0.012884969,0.011018454,0.014028961,0.011500135,0.009452991,0.007526267,0.012975284,0.011560346,0.011199085,0.010205618,0.011530241,0.00897131,0.009483096,0.011590451,0.01116898,0.010687299,0.011018454,0.010326038,0.009362676,0.00909173,0.011921606,0.010265828,0.011831291,0.010687299,0.010386248,0.010175513,0.010145407,0.01336665,0.011650661,0.011801186,0.012704338,0.0112894,0.012884969,0.01134961,0.012373182,0.015443899,0.012854863,0.015353584,0.016015895,0.011560346,0.012463498,0.017761989,0.016708312,0.01800283,0.016919047,0.015474004,0.014480537,0.015564319,0.018936087,0.020019869,0.018153355,0.019929554,0.017159888,0.018093145,0.021615438,0.027455821,0.017039468,0.018454406,0.018333986,0.017129783,0.014691273,0.014661167,0.016919047,0.015714845,0.013276334,0.01110877,0.01354728,0.016377156,0.018966192,0.020892916,0.020290815,0.019718819,0.020832706,0.018966192,0.01788241,0.017430834,0.018273775,0.014089171,0.016617997,0.016347051,0.014962218,0.018394196,0.018484511,0.022669115,0.023451847,0.023000271,0.020832706,0.021133757,0.022368065,0.021133757,0.024354999,0.02501731,0.030195382,0.029563175,0.027305295,0.026131198,0.028358973,0.029773911,0.029924436,0.032965048,0.034349881,0.031971581,0.030917903,0.031640425,0.040551525,0.039497847,0.061233706,0.06340127,0.067345034,0.084565132,0.082247042,0.083842611,0.098624198,0.097630731,0.107143932,0.12644128,0.151699431,0.312219647,0.272782009
0.015690906,0.016829762,0.019191834,0.020710309,0.022397503,0.019360553,0.017799899,0.018095158,0.019149654,0.017631179,0.022439683,0.021469546,0.019444913,0.017884258,0.016998482,0.01467859,0.016239244,0.015733086,0.01750464,0.014341151,0.014889489,0.01450987,0.013834992,0.015184748,0.01455205,0.016534503,0.015943985,0.013328834,0.013624093,0.015353467,0.01164164,0.012527417,0.01176818,0.021596086,0.021933525,0.021385186,0.023662899,0.027923064,0.021343007,0.016618863,0.015901805,0.018601316,0.020668129,0.019318374,0.020541589,0.025350093,0.028302683,0.02028851,0.016829762,0.012949215,0.012316518,0.015395647,0.013160115,0.013708453,0.012907036,0.012864856,0.013371014,0.015522187,0.013750633,0.01455205,0.015226928,0.013834992,0.01463641,0.013539733,0.015058208,0.018348237,0.01733592,0.01746246,0.01746246,0.015564366,0.012907036,0.009448287,0.01463641,0.016281424,0.014973848,0.015269107,0.013328834,0.012949215,0.012443057,0.015016028,0.014805129,0.014130251,0.014805129,0.012822676,0.012316518,0.013033575,0.014805129,0.014214611,0.016028345,0.012105618,0.013708453,0.013497554,0.013624093,0.015353467,0.016661043,0.017082841,0.017884258,0.015353467,0.013708453,0.01446769,0.017631179,0.016745402,0.018980935,0.019824532,0.018770035,0.0173781,0.019065294,0.017968618,0.020541589,0.020668129,0.016365784,0.018179517,0.016365784,0.020541589,0.022017884,0.021300827,0.024675215,0.024759575,0.023494179,0.027416906,0.027374726,0.033322085,0.021891345,0.021343007,0.022861481,0.018770035,0.016281424,0.017673359,0.016914122,0.020499409,0.014931669,0.015606546,0.019149654,0.021933525,0.02045723,0.027923064,0.025139194,0.027459086,0.024506496,0.023072381,0.019697992,0.024295596,0.02041505,0.016871942,0.017842079,0.01754682,0.016618863,0.019697992,0.024886114,0.023494179,0.025012654,0.0291041,0.02328328,0.024464316,0.020794668,0.021638266,0.025856251,0.030411675,0.031381812,0.038383668,0.033111186,0.032520668,0.028007424,0.036569934,0.040492661,0.040956639,0.034503121,0.03791969,0.036991733,0.037202632,0.044457567,0.045891682,0.062384005,0.065505315,0.078074911,0.088957314,0.089547832,0.096802767,0.094778134,0.099164839,0.111017378,0.128606378,0.150118104,0.309389236,0.28184579
